Index,AvgBlockSize,BitcoinDaysDestroyed,BitcoinDaysDestroyedMinYear,CostPerTransactionPercent,CostPerTransaction,EstimatedTransactionVolumeUSD,EstimatedTransactionVolume,EuroPriceInUSD,MarketPrice,MedianConfirmationTime,OutputVolume,SP500.Close,SP500.Volume,TradeVolume,TransactionFeesUSD,TransactionFees,TxTradeRatio,WikipediaTrend,Y
2228,2229,0.9817865242824009,-0.176194670093465,-0.0799243400641214,-0.0291447916284246,-0.0596609964158117,0.195749782568686,0.0802836694106622,-1.60888846835199,0.297687304189969,0.552179125115723,-0.136726518591537,1.37350659649535,-0.401989288250685,0.133989420135637,-0.0732835373802145,-0.117076764843329,0.0254483813903293,0.0075717782738684,0.296634183381972
2229,2230,0.9715529393073141,-0.0320777095477014,-0.0267974952779518,-0.0291451302200757,-0.130151777429815,0.282752528826742,0.149688736432047,-1.58839571520085,0.296634183381972,0.476782577989613,-0.133500227044752,1.42880033122223,-0.294849028815717,-0.122214488162186,-0.0590901451053056,-0.0978398339960613,0.634237486585387,0.0116906651684535,0.30501336198473805
2230,2231,1.03761335319716,-0.27904301658682,-0.20749883445896902,-0.0291450756411294,-0.0952879032319675,0.269523617054314,0.133501770464486,-1.57256040594769,0.30501336198473805,0.47335546221049896,-0.112871569157953,1.4286483462556698,-0.3598491745738279,-0.0822864999112634,-0.0370408156069944,-0.0748824195665792,0.4876195729022171,0.00849564075489683,0.30428075620526096
2231,2232,1.07789122050117,-0.0280372415446303,-0.0935532271746702,-0.0291446731370409,-0.125408523247687,0.0715108424471337,-0.0212688394229939,-1.55951956303333,0.30428075620526096,0.4870639253248979,-0.134007463268647,1.4791335797044298,-0.189320637634238,-0.18938682838985899,-0.0808510207832118,-0.13118705068137299,0.5611226589987011,-0.0440490378535954,0.38720257286979703
2232,2233,1.52890050757027,0.0185341576654923,-0.088811076377132,-0.0291456276230193,-0.14138083373330998,0.545971927157571,0.282312858994428,-1.51015065771467,0.38720257286979703,0.600158746013035,-0.0525134693765891,1.5006689629994199,-0.4216612052228271,0.34567488548685,0.0580474103432193,-0.0135559005960411,0.0686211324434416,-0.0836981359977323,0.41179065434348905
2233,2234,1.40320853924743,-0.14952457606194197,-0.175401888922076,-0.0291447684642254,-0.0351681557654031,0.314220750163866,0.0996308803736395,-1.50176725869829,0.41179065434348905,0.46650123065432797,-0.166591752210599,1.50278839777405,-0.45855161538901096,0.19956214581459303,0.102576690407472,0.0219058103257911,0.0491858052286584,-0.0191047508658276,0.405746656662805
2234,2235,1.4340774416157702,0.00891016126530985,0.120171587894447,-0.0291449968724217,-0.00888045143564652,0.22600166473193697,0.0402833903701403,-1.49338385968191,0.405746656662805,0.56931470400718,-0.170578637980487,1.50490783254868,-0.49544202555519395,0.7606993675911871,-0.0331962454901586,-0.133838626358888,-0.30093883204424704,-0.0743825226473623,0.36852112549313704
2235,2236,1.2627527740061102,-0.24936732601749104,-0.20655093463670002,-0.0291446523611415,-0.0513144826063516,0.225731439476314,0.060646267977781,-1.48500046066554,0.36852112549313704,0.40824026242173,-0.170048335892025,1.50702726732331,-0.532332435721378,0.21997019024224,0.0316215336118898,-0.0325451444780639,-0.0353788943562251,-0.0841600672382465,0.405792444524022
2236,2237,1.15230417472692,-0.20732981453860502,-0.128749837886509,-0.0291442870357615,-0.0100834752577568,0.140366341275841,-0.0207875479119339,-1.4784800392083501,0.405792444524022,0.483636809545784,-0.15557821091757099,1.5091467020979399,-0.569222845887562,0.0262999840467778,0.0361155296991665,-0.0521492648824743,0.11308241773477301,-0.0764997074997191,0.36398812723262397
2237,2238,1.10235521625075,-0.315759249300274,-0.213805480108797,-0.0291446160668623,-0.0493805096882581,0.227130051505565,0.0642842655760873,-1.5185340567310401,0.36398812723262397,0.274582747063023,-0.136253650042157,1.5074761150487501,-0.561858121878525,0.0840886398261687,0.0196374036702064,-0.0440767784333547,0.11334634582453,-0.0781164668415189,0.39475756997065203
2238,2239,0.761369382377283,0.644128984475317,0.0980449824331619,-0.0291446024346303,0.0466005937953599,0.262482888049909,0.0724768379886157,-1.50456172503708,0.39475756997065203,0.377396220415875,-0.18368755619484398,1.50183293771105,-0.671322677524326,-0.15573551965634302,-0.0272548645273531,-0.120354906882593,0.7360441140694591,-0.0356572869842537,0.40377777863046105
2239,2240,0.8723426257767309,-0.165308099682978,-0.0344253045767221,-0.0291442000754912,0.0567176201228833,0.170198888042041,0.00148634010726843,-1.5874642264212502,0.40377777863046105,0.40824026242173,-0.17496282568122504,1.5343513232133201,-0.640599221863895,0.0126785447903198,-0.0142537689925936,-0.11032683607627,0.165029482256106,0.0606168823929177,0.41339322948609397
2240,2241,1.3186301607279498,3.0777175933972996,3.94737896698873,-0.029144749094509,-0.0403303808691816,0.17760334894826896,0.0019605538019893,-1.5874642264212502,0.41339322948609397,0.713253566701172,-0.157017523843452,1.53381134751975,-0.696382330923877,-0.312857783840275,0.0104824317662793,-0.0870770320788935,1.8035378056306202,-0.125425924724183,0.36916215555018
2241,2242,0.888704782811991,-0.326223292145519,-0.180890099428338,-0.0291430593286323,0.0495196419857174,-0.100968982120335,-0.180512629236796,-1.5874642264212502,0.36916215555018,0.5041995042163551,-0.278953088991659,1.5332713718261697,-0.7521654399838579,-0.245110776882816,-0.09004805698817502,-0.18129401978416604,0.47418104873498707,-0.13470304380450998,0.374153032422866
2242,2243,1.26331553528838,-0.10230808385479301,-0.11032061886377499,-0.0291443541277202,-0.0995702014943217,0.0482469748147655,-0.0727670311064119,-1.5874642264212502,0.374153032422866,0.7749416507128841,-0.17704091879195802,1.5327313961325901,-0.8079485490438401,-0.21989982707525196,-0.0327389245861558,-0.11450757989124,0.6588133991398399,-0.0625647817442069,0.38793517864927396
2243,2244,1.18609689177771,-0.0286610155216468,0.00389639630118031,-0.0291447779803589,-0.133232622064719,0.16807175425753199,0.00798023659840862,-1.55951956303333,0.38793517864927396,0.702972219365887,-0.129231363004073,1.5474596273782502,-0.7134093591043821,-0.23139389097095803,0.00319008840844695,-0.0797910932273545,0.96789422087353,-0.0784629152719045,0.38102121160546104
2244,2245,0.9280087273026691,0.27501904927788,0.43474954365546203,-0.0291447770393509,-0.061511713971877,0.26362333954094397,0.0812144022592561,-1.54275276500058,0.38102121160546104,0.346552178410019,-0.144919893938064,1.5433603859033103,-0.6132241776029781,-0.28830273319168703,0.0225643008560715,-0.0520065338791339,1.7148436081580098,-0.0872011145716318,0.37603033473277503
2245,2246,1.06419394391953,-0.0687107210264213,0.0241323495087662,-0.0291445452806048,-0.0950308410061215,0.128745821129918,-0.0146440033295801,-1.5697659396088999,0.37603033473277503,0.668701061580918,-0.149459500700254,1.5354646354258998,-0.527421135490442,-0.251388091226942,-0.00845097020092579,-0.0862365051125792,1.02291542438139,-0.0811575141749041,0.451580305741325
2246,2247,0.940322103471812,-0.130161126641166,-0.114211110449598,-0.0291452293843909,0.000509953596159019,0.5231985421680689,0.220300571139252,-1.6414905756379,0.451580305741325,0.449365651762871,0.317988507658529,1.51967375193612,-0.40391284373551206,0.407253639694277,0.0206632010978749,-0.0982660427635388,0.005970701836859171,-0.10213689134825801,0.44690994389716
2247,2248,1.1992537173291398,0.391563967132334,0.7035951155443299,-0.0291441499101263,-0.0177110805269706,0.0393862435165071,-0.109224863069206,-1.64552702698511,0.44690994389716,0.939443208077447,-0.18004835661686897,1.53054678210437,-0.444844798331739,-0.16492335637077302,-0.00101865811563332,-0.12017601771696501,0.414106175765365,-0.14763711853890898,0.422092923117382
2248,2249,1.12913258788318,-0.0996103288288086,0.110061020413833,-0.0291432596778367,0.0800948912858054,-0.0541703298623848,-0.165175001229928,-1.6495634784254598,0.422092923117382,0.483636809545784,-0.09295878704116,1.5414198122726297,-0.485776752936872,-0.275355436579095,-0.0568224828059745,-0.170596224860556,0.7608914753897901,-0.0836981359977323,0.49649819759549996
2249,2250,1.3072570934473,1.6967667706514697,2.16435226051159,-0.0291450549363724,-0.00597696382142092,0.426878802634447,0.127917373372922,-1.65359992977267,0.49649819759549996,0.42880295709230104,0.396150543174489,1.55229284244088,-0.526708707533099,0.243818706064655,0.12792674016485903,-0.00661654005425457,0.0857206961925704,-0.0820428823858897,0.551397843195046
2250,2251,1.14363704779619,1.2340569623819,0.719263929242939,-0.02914544337351,0.0026810134329781,0.7174008802521129,0.281403359594852,-1.70855776776892,0.551397843195046,0.559033356671894,0.0329087619101216,1.52797417481855,-0.6577865463348029,0.6099405297198771,0.125327766220207,-0.0429057507081985,-0.0247926421006866,-0.09001119628476,0.5781837420071679
2251,2252,1.0867041679457399,0.513917290516646,0.7061859689338149,-0.0291454119540898,0.0642214970182915,0.7506387698006941,0.284535293324911,-1.74954327407121,0.5781837420071679,0.377396220415875,-0.08779377519453999,1.50456617700436,-0.516360691452687,0.24127942880994602,0.129257317262265,-0.0541813640716465,0.31643301256111794,-0.0659522775079778,0.504831588337049
2252,2253,1.48691507821049,0.439076613918646,-0.0414363628639318,-0.0291457899435544,-0.13980005472395698,0.534301540869385,0.193574736642744,-1.8007751569490702,0.504831588337049,1.05596514455087,-0.0541539986476764,1.5109179941496202,-0.7996220472923901,0.0818726516865667,0.0495009057312804,-0.0968405666658255,0.394681254587829,-0.0889333567235601,0.5345479102670779
2253,2254,1.1840512396454699,0.846272336223382,1.0980750834259698,-0.0291452004328205,0.11074414593978399,0.589405418449121,0.210915386673582,-1.8995129675863898,0.5345479102670779,0.418521609757015,-0.0820622450541555,1.4355568207725098,-0.13123994841182401,0.0034018079883070397,0.201463305865703,0.0475339979313768,0.622739532116913,-0.059177285980436,0.5515352067786979
2254,2255,1.1116409531870401,0.45648282318917893,0.18232898397406697,-0.0291453185147232,0.04674776971911799,0.5341471409699029,0.165751840613674,-1.93149408232152,0.5515352067786979,0.785222998048169,-0.0642587178704231,1.4424484069376902,-0.28099230504538897,-0.256049652705006,0.0445899891717809,-0.127188147424739,1.9908900823404598,26.8210635307824,0.542560785980106
2255,2256,0.8490745167157371,1.66078039330375,1.04329966973713,-0.0291460796190686,0.199846778569879,1.34164773056609,0.6837842962900141,-1.9634751971498001,0.542560785980106,0.528189314666039,0.593344731101376,1.44933999312819,-0.430744661678954,-0.201220789950113,0.020447972954485,-0.147881480124757,2.9511616319124503,35.2411461828755,0.6048780650968559
2256,2257,1.30481838293088,0.878473046385488,-0.228014930513486,-0.0291450107798456,0.0110433547217623,0.366302039646812,0.0349361001259371,-1.9954563118849298,0.6048780650968559,0.7201077982573441,-0.11262852369850698,1.4562315792933798,-0.58049701831252,-0.0249958667867958,0.09210447649889,-0.10605743811005099,0.45239421702364796,7.367676210467059,0.6350064777778411
2257,2258,1.3684120552355399,0.0150965299029226,-0.0591444792244384,-0.0291458832469278,0.0144176476214638,1.1666559423157499,0.495135718495349,-2.10909794299581,0.6350064777778411,0.555606240892781,0.032873959745169,1.36697777439712,-0.295695037015062,0.304130665875674,0.244915208186417,0.0283725936365153,0.5086273331356379,1.5413374738612398,0.631480812464109
2258,2259,1.00554750673677,2.5984020665302,3.04821978858345,-0.0291453617847456,0.161521676338928,0.8519570255161869,0.31125758891324895,-2.2581361477314,0.631480812464109,0.373969104636761,-0.0719460441357792,1.35705773316647,-0.529309069577402,-0.129267570435392,0.17680186795330396,-0.036315007463057,1.4903919479648402,4.15775451440381,0.650253835563203
2259,2260,1.4972451775954598,1.1165177562568998,0.300215152918724,-0.0291454313930309,0.032920844015072996,0.619150887659676,0.163129509660031,-2.2255340404455,0.650253835563203,0.7269620298155709,-0.0116223179704551,1.42211921542492,-0.529941349389544,-0.08683611193142099,0.132401265630965,-0.0895030048536269,0.9551097112146311,0.836930826347102,0.614173000923968
2260,2261,1.10387303436558,0.4318725831451721,0.6879827671634211,-0.0291452157175464,0.0532099766110074,0.519588872308273,0.122888584863979,-2.2637250804089906,0.614173000923968,0.449365651762871,-0.0840883212957418,1.3903601322292598,-0.44738875983238796,0.0101464981558959,0.0903376216013941,-0.112531640240489,0.532567090846608,-0.0263031793638408,0.589905434478798
2261,2262,1.0519359986255201,-0.37491413585691796,-0.22793600385393803,-0.0291447068368588,0.0772324099814937,0.26084808832358497,-0.0228011866604128,-2.26838252430698,0.589905434478798,0.56931470400718,-0.12273064572032001,1.41380190419084,-0.507636417422086,-0.189254807233501,0.00704585815770123,-0.184407794796904,0.894544702441313,-0.0228386950599842,0.58697501136089
2262,2263,0.8336607040449441,-0.22658294445222502,-0.0371565413527531,-0.0291423186356238,0.198922709446082,-0.100507084516179,-0.24325393217490196,-2.27303996820496,0.58697501136089,0.44251142020464296,-0.241980055297596,1.4372436761777299,-0.567884075020689,-0.356033894925889,-0.0192320848780416,-0.209723359515298,1.5120196436803002,-0.0699556815924344,0.620445937910739
2263,2264,1.2878594674303,-0.112224381999199,0.00912661333927827,-0.0291443022630014,0.0038904840252412,0.149991340886663,-0.101322481126581,-2.2776974121029503,0.620445937910739,0.7406704929279141,-0.122725309332468,1.46068544813932,-0.628131732610387,-0.145232172033818,0.10153471751824601,-0.10459723824803699,0.520222564265555,2.27342150153619,0.60277182348086
2264,2265,1.10552055430869,0.11355277299088498,-0.0392445102553203,-0.0291447857006302,0.0113810440196194,0.35664279902520896,0.0300311734029288,-2.20504128729435,0.60277182348086,0.425375841313187,-0.10826863854545099,1.4431992638158402,-0.6938175902774409,-0.19429319676189002,0.12651932766650098,-0.0704865880857536,1.09407659553026,0.44648344530246004,0.505838921283829
2265,2266,1.1174029220833999,0.149116751201191,0.132472136205185,-0.0291455320875036,-0.0446409069541659,0.615902650691473,0.24634693526720397,-2.24509530481704,0.505838921283829,0.541897777780438,0.0773633090938778,1.50702078014467,0.11333656934413601,0.20948292884052697,0.0942515169034688,-0.0489821395808032,0.261605962048398,1.0259376922575,0.48189186986717997
2266,2267,1.29105256696236,0.15554353673914903,0.0895620823287833,-0.0291455460945004,-0.0446442920072568,0.618041137110573,0.263878686339197,-2.16591875855126,0.48189186986717997,0.572741819786293,0.0566872717411819,1.4811328504712502,-0.619564786423334,0.396126533037277,0.11718212470158301,-0.00902213592582821,0.0692104493595796,0.7517430067422719,0.478137265247361
2267,2268,1.1540598239658102,-0.145946833535336,-0.0959667295524844,-0.029145044013473,-0.0609185738681407,0.34570795359431294,0.0841304625909725,-2.0737013693711104,0.478137265247361,0.4870639253248979,-0.0999391534314508,1.52878413962421,1.3831592551633998,-0.09592040180685099,0.118058999670101,-0.00562093291198282,0.629560392304162,0.18491488036128498,0.469117056587552
2268,2269,1.0925161153702099,-0.0428633356827231,0.0407825990608752,-0.0291442054082875,-0.0391428391098182,0.103139852083851,-0.0746214189872607,-2.0314738780604102,0.469117056587552,0.648138366910348,-0.19713721634845605,1.52567979542494,0.7045241305996999,-0.269720028199928,0.051099217816732004,-0.074420149159746,1.10838852290963,-0.059177285980436,0.48134241553257207
2269,2270,0.984337960962519,-0.27268404094383103,-0.20751178092684,-0.0291431748666173,0.0434360150431977,-0.101530164414104,-0.21622021266764302,-1.98924638665656,0.48134241553257207,0.49391815688106894,-0.270700375151764,1.5225754512003702,0.025889006027098,-0.348685072126533,-0.0568455883331228,-0.200843614816994,1.3832177314407,-0.14317178321393803,0.50684625423061
2270,2271,1.1941780276495801,-0.208411305306663,-0.21554420634194502,-0.0291447749008348,-0.0135449045811294,0.33916071832582007,0.0647620181789778,-1.94701889534586,0.50684625423061,0.38767756775115997,-0.15191413622184602,1.5194711070011002,-0.652746118536599,-0.0290943429201579,0.191366923141492,0.0554122538313883,0.4317420226774771,-0.0888563681834744,0.42332919537024893
2271,2272,0.7339324966683141,-0.10538559997817099,-0.10746428489217699,-0.0291451072852799,0.0781907177794843,0.497675642668659,0.22171967331524498,-1.9116223217211599,0.42332919537024893,0.30199967328976396,-0.058669779342789,1.4867760252783502,-0.722332519270107,0.307919739917089,0.0124003547261857,-0.0909093372366734,0.0717641789043731,-0.0141389900302998,0.413484805208529
2272,2273,0.646540808635228,-0.0490163130841768,0.0289387647010346,-0.0291451836652119,0.0875423970722644,0.5184845946242329,0.243261007343348,-1.87902021443525,0.413484805208529,0.20946754727219802,-0.0359020717324324,1.4097195510675502,-0.427280480736373,0.176901465855536,0.0478117760596778,-0.0434245062382652,0.231347552943936,-0.0628727359045497,0.44233115777543003
2273,2274,0.911751339918225,-0.12422955882101198,-0.24489416096720604,-0.029145013001683002,-0.0117145545994308,0.35635597206738895,0.111355283139387,-1.8901980797904199,0.44233115777543003,0.45964699909815604,-0.0694232673259356,1.3973192667145602,-0.43660438162810294,-0.15299275751355498,0.0116095149047313,-0.10314479767717,0.8712981921958791,-0.0393142426383246,0.42699222426763295
2274,2275,0.7810641841838409,0.0939975808178575,-0.10159126792523701,-0.0291451173929558,0.0271954054228656,0.539650320415268,0.24858352523036498,-1.9991822670033201,0.42699222426763295,0.33284371529562,-0.0219541151461294,1.40964355984956,-0.8837597890546359,-0.173016696242575,0.0578425810417181,-0.0405464796007734,1.2774526074743897,-0.0961317852215733,0.44022491615943393
2275,2276,0.874730718416433,-0.282756764186858,-0.180285358995404,-0.0291439997477372,0.0584420807657441,0.0758035421429298,-0.0814444339381698,-2.00259772589289,0.44022491615943393,0.51448085155164,-0.185215273097917,1.4309173977907401,-0.910731124142693,-0.225975070910501,-0.0389139735008773,-0.159693005609113,0.746243286231442,-0.165844908269177,0.406021383830109
2276,2277,0.84434224844064,-0.361343295342741,-0.22414596438026604,-0.0291437933626042,0.06299370464062601,0.0220575658006594,-0.10521881902126501,-2.00601318468932,0.406021383830109,0.394531799307331,-0.252712233092022,1.4521912357066202,-0.9377024592218449,-0.236224596364763,-0.0836276677011244,-0.193441683734882,0.692306339813349,-0.160917641703692,0.411195412147664
2277,2278,1.11801203938468,-0.17047526505075303,-0.18740030098865804,-0.0291449080029193,-0.0883309166947681,0.249258167393477,0.0538904922820935,-2.00942864357889,0.411195412147664,0.528189314666039,-0.138369268830545,1.4734650736478,-0.964673794309903,-0.128696142246643,0.0256268306909351,-0.067953706800669,0.609326403973817,-0.0231851434903699,0.400847355512553
2278,2279,1.03144244937012,-0.265943891497304,-0.22212522352170103,-0.0291448106742127,-0.0832074360410679,0.250281287981848,0.0602994549771643,-2.08953667862427,0.400847355512553,0.497345272660183,-0.150682052994105,1.42702842170553,-0.55604292867671,-0.143994740856402,0.0171696879579591,-0.0713534278753831,0.6686450341615611,-0.00301414598791574,0.399840022565773
2279,2280,1.44481961379226,0.167833694918797,-0.15314035942816598,-0.0291450029723121,-0.217648138843338,0.274507647437209,0.0782204859478094,-2.09326263374266,0.399840022565773,0.576168935563351,-0.0288493123084785,1.4062776694360801,-0.40757294236636293,-0.220417089839706,0.153547677456262,0.0909334401664636,1.1092885660124199,-0.0257257653131981,0.444437399391426
2280,2281,1.2376566503955702,1.03499382374167,0.488541649712321,-0.029145311251092005,-0.126271539191638,0.478673936551941,0.194420535695269,-2.02340097527285,0.444437399391426,0.36711487308058904,-0.0909908905878343,1.4246751410327398,-0.805918129365412,-0.11955691574753301,0.0944822914465422,-0.00993927376682923,0.9026536962457231,-0.0512089720815657,0.45336603232879996
2281,2282,0.958502111548308,0.6899138916460639,0.993903123494578,-0.0291444980949767,-0.0332532461340422,0.20643920357113899,0.00252324020094913,-2.0202339134222203,0.45336603232879996,0.507626619995468,-0.18084467031827103,1.43331721945948,-0.7598307195373991,-0.139435223398337,0.0404736656827793,-0.0769078389847488,0.584984721012244,-0.0815424568753326,0.450527184933327
2282,2283,1.05152449802673,-0.265276965768944,-0.0756326639558566,-0.0291432111222076,0.0516709353638961,-0.031294201495312,-0.15906330682110098,-2.01706685157159,0.450527184933327,0.457933441207571,-0.256057468442193,1.44195929788622,-0.7137433097093872,-0.33562368661813297,0.0576010599526346,-0.0557773966688162,1.44762373965859,-0.10282978820902901,0.46545402769016797
2283,2284,0.946511871688352,-0.35154065582910804,-0.194690410252014,-0.0291420134720101,0.0469865781563561,-0.16198927097550303,-0.252547105028163,-2.01389978972096,0.46545402769016797,0.445938535983757,-0.28613428722970397,1.4506013763129602,-0.667655899881374,-0.267582593625318,0.0334817358546931,-0.0919445125379168,0.446667555657933,-0.160725170353478,0.45478545602653603
2284,2285,1.30034756950653,-0.28901787782233396,-0.17729004547112498,-0.0291438649081698,-0.11719682267194399,-0.0344594299525271,-0.16267299315404998,-2.01073272787033,0.45478545602653603,0.8400568505037079,-0.214714373939448,1.4592434547397,-0.621568490053362,-0.20708884035096203,0.0706577506884412,-0.0436715156221381,0.441144704662995,-0.11691869104471302,0.45835690920148603
2285,2286,1.10464227209996,-0.19901899271429102,-0.158126933299835,-0.029144983623372,-0.0459305281710329,0.4234360856768979,0.14788035435740302,-2.00756566601969,0.45835690920148603,0.346552178410019,-0.131506620531536,1.4483871062494498,-0.8330349184917919,-0.212611962782383,0.10985897165160699,-0.00177662241451483,1.34332345155731,-0.0779624897613475,0.41444635029409205
2286,2287,1.49076089751304,-0.0563739435439824,0.10702343589204902,-0.0291456910587531,-0.220363855492081,0.43384846577393005,0.18270674965402997,-1.99359333432573,0.41444635029409205,0.908599166071591,-0.0907645668008357,1.46248207144052,-0.6550882254463649,-0.0173602563478297,0.0549070857626719,-0.0357519325407836,0.508603237126149,0.304940014354896,0.410279654923318
2287,2288,1.1829370060283502,0.111847251390148,-0.15177271328012198,-0.0291453267310933,-0.170518263319805,0.425315923272423,0.179394331607323,-2.0755643469303102,0.410279654923318,0.511053735774582,-0.11267964708035001,1.4859660630032803,-0.7378812594391251,-0.0951214524941905,0.114134149324411,0.0365559479570155,0.732573736410213,-0.075498856478605,0.36783430757487795
2288,2289,1.1959103335732901,-0.14091991135942902,-0.0810711163506651,-0.0291449567743708,-0.17596918126337902,0.235722815867985,0.0684141714099623,-2.26558805796818,0.36783430757487795,0.668701061580918,-0.0831087848783189,1.51349925100696,-3.08547386447682,-0.0163308252855401,0.59245125419414,0.652380104629769,0.288117220736241,-0.11518644889278501,0.37236730583539096
2289,2290,1.1734898639523799,0.74136863071661,-0.20044144965419897,-0.0291451295539722,-0.139747793079499,0.267448872219754,0.0891132452937111,-2.27117699064577,0.37236730583539096,0.415094493977902,-0.152875831741849,1.50537593599679,-2.38129226073975,-0.27987495656446804,0.0954789469058364,0.0424130079173598,1.6232179570245902,-0.16750016188102,0.372642033002695
2290,2291,0.851195580460771,-0.10223821911452198,0.0990454480346161,-0.0291437491148962,-0.0479879297193947,-0.0639117855312684,-0.1544945763742,-2.27676592332335,0.372642033002695,0.576168935563351,-0.263005633465237,1.49725262096131,-1.67711065700269,-0.359585333439865,-0.0129434344873509,-0.089529637979405,1.7372495318724799,-0.16942487538316198,0.323328506471659
2291,2292,1.21748246486471,-0.0969815395482751,-0.10974691875742199,-0.0291447208093317,-0.16056870749697,0.12273028792666,0.00830935505817758,-2.28235485600094,0.323328506471659,0.42880295709230104,-0.169598925628266,1.48912930595114,-0.972929053265619,-0.11296520995649499,0.0199330284090154,-0.014822403426242999,0.37877685840205605,-0.0976715560232874,0.277586433115573
2292,2293,1.14530323482925,-0.128119637833536,-0.14019373557623302,-0.0291455817013622,-0.16377120433403197,0.53538327604603,0.366722896654742,-2.27117699064577,0.277586433115573,0.144352347481372,-0.0164343374292108,1.4977590274856298,-0.623082399462716,0.255354176419227,0.0306604342527263,0.0348076324280357,0.14920774677639997,-0.0776930298710475,0.29113964003589504
2293,2294,1.34512779396635,1.4806119424997601,1.76669650846318,-0.0291454667377484,-0.24965671295839398,0.242164398391978,0.121313770728526,-2.25720465895181,0.29113964003589504,0.5624604724510079,-0.143841039538268,1.52506362183974,0.0114148446967082,-0.0177691995699896,-0.0292079255788869,-0.0548479538348482,0.298148612192256,-0.111529493238714,0.33994950009353997
2294,2295,1.0489680070841099,-0.0922033820817527,-0.070733439746927,-0.0291450829606216,-0.15702940954373001,0.230037058388894,0.0806729493093136,-2.13424814004495,0.33994950009353997,0.6241485564627189,-0.0169722950593157,1.5209137178657401,-0.504774831796392,-0.0676305856582674,-0.00466174587694152,-0.05771529283873599,0.398124922159295,-0.0937066462088737,0.308126936547515
2295,2296,1.0780734816068,-0.22174198577615697,-0.20176604489703498,-0.0291451795446965,-0.180246696696757,0.21440631162721202,0.0883417633127473,-2.0383047957464098,0.308126936547515,0.61044009334832,0.0118613872942194,1.46066011942038,-0.332474130312911,-0.123967964905997,-0.0497474954079424,-0.0934483926278529,0.542428293931557,-0.0659522775079778,0.306524361404909
2296,2297,1.19822636218797,-0.36975416244770104,-0.20640665171163802,-0.029144966851121,-0.176635875181511,0.136895181696145,0.0287111606556834,-2.0665599553631497,0.306524361404909,0.8297755031684241,-0.10438938940938199,1.4768727686449798,-0.518726545964,-0.289324736426793,-0.0640410839286225,-0.110864000594215,1.38417539618503,-0.10256032831872999,0.32209223421879196
2297,2298,0.9001635462183539,-0.417509666263154,-0.241714477261929,-0.0291437591458578,-0.0608654307267818,-0.08830039814229801,-0.153638160597167,-2.09481511507304,0.32209223421879196,0.476782577989613,-0.132040867134746,1.49308541784428,-0.7049789616061841,-0.25541615420082997,-0.125797158073288,-0.19963244123592,0.555510295340947,-0.1059478240825,0.317101357346106
2298,2299,1.05517080570984,-0.33387694875665697,-0.21441739569259902,-0.0291446685526605,-0.120828693015556,0.230948910951139,0.0955257468969514,-2.12307027468978,0.317101357346106,0.418521609757015,0.0778588966689984,1.5092980670688798,-0.8912313772572741,-0.24994630208176102,0.0182842328077991,-0.0123072256952763,1.2410315798666,-0.0131766332792285,0.318246053876539
2299,2300,1.02397376508976,-0.155609486712764,-0.21916344602865198,-0.0291446172975223,-0.140247922441462,0.182107171026055,0.0570224260121529,-2.14449451662052,0.318246053876539,0.517907967330754,0.0148409936353975,1.50142826530603,-0.674608751477572,-0.267171810835054,0.0506538929402975,0.028247662710223997,1.27833680834796,-0.0131381390091857,0.37529772895329794
2300,2301,1.23808628931288,0.0745977863208006,-0.056079909896129994,-0.0291453349628654,-0.16809163806908403,0.396901499604601,0.182246691591987,-2.10444049909783,0.37529772895329794,0.634429903798004,0.154052672686781,1.5284295097226201,-0.581040244629994,0.0536901630724189,0.0584434112362366,-0.00469063769889702,0.318792026605932,0.0171953457845813,0.36678118676688
2301,2302,1.1397332818088899,6.3965597577384194,7.93039303138314,-0.0291449558975799,-0.159998376637266,0.20743900853363,0.0481291497820519,-2.0774273244895,0.36678118676688,0.497345272660183,-0.0382320815089497,1.54100649029609,-0.32439697834653103,-0.0336686912291309,0.00038710617858381404,-0.069497051323442,0.29230834630249297,0.05896162878107499,0.345947709913007
2302,2303,1.7186155522738098,-0.26867426719246,-0.17172696382537198,-0.0291454345060321,-0.258418052995528,0.253249595022923,0.0945419304258141,-2.02898990795044,0.345947709913007,0.778368766491997,0.0717767066235764,1.5530521422169,-0.556728640585653,-0.168999162956733,0.0452349172843883,0.000348604115473708,0.7804748157408091,-0.00324511160817285,0.335279138249375
2303,2304,0.975688467885544,-0.27535508298088895,-0.169163875150115,-0.0291440656464594,-0.0583187988014471,0.0569900089963414,-0.0481574636953008,-2.0296109005012197,0.335279138249375,0.5624604724510079,-0.0302317403117034,1.54565435534063,-0.538036312054858,-0.22811139255223498,3.23433661258635,4.021401526631831,0.719836553718047,-0.0606400682420643,0.288667095530161
2304,2305,0.893844845016788,-0.0685273260832095,0.0624412599003389,-0.0291446182785669,-0.0770551429733323,0.11076684904232999,0.018345698627046002,-2.03023189295885,0.288667095530161,0.4356571886484721,-0.0622907795678035,1.5382565684896699,-0.519343983524063,-0.0970155520109721,-0.0955654967528158,-0.140452691657121,0.31978052136353696,0.0888331823343278,0.307760633657776
